index,parfam,countryname,environ,culture,equality,pervote,rile,electionDate,partyname
1990-01-01,10,Slovakia,17.647000000000006,2.9410000000000003,2.353,3.49,-17.647000000000006,1990-06-01,Green Party of Slovakia
1991-01-01,10,Slovakia,17.647000000000006,2.9410000000000003,2.353,3.49,-17.647000000000006,1990-06-01,Green Party of Slovakia
1992-01-01,10,Slovakia,17.647000000000006,2.9410000000000003,2.353,3.49,-17.647000000000006,1990-06-01,Green Party of Slovakia
1993-01-01,10,Slovakia,17.647000000000006,2.9410000000000003,2.353,3.49,-17.647000000000006,1990-06-01,Green Party of Slovakia
1994-01-01,10,Slovakia,17.647000000000006,2.9410000000000003,2.353,3.49,-17.647000000000006,1990-06-01,Green Party of Slovakia
1995-01-01,10,Slovakia,17.647000000000006,2.9410000000000003,2.353,3.49,-17.647000000000006,1990-06-01,Green Party of Slovakia
1996-01-01,10,Slovakia,17.647000000000006,2.9410000000000003,2.353,3.49,-17.647000000000006,1990-06-01,Green Party of Slovakia
1997-01-01,10,Slovakia,17.647000000000006,2.9410000000000003,2.353,3.49,-17.647000000000006,1990-06-01,Green Party of Slovakia
1998-01-01,10,Slovakia,17.647000000000006,2.9410000000000003,2.353,3.49,-17.647000000000006,1990-06-01,Green Party of Slovakia
1999-01-01,10,Slovakia,17.647000000000006,2.9410000000000003,2.353,3.49,-17.647000000000006,1990-06-01,Green Party of Slovakia
2000-01-01,10,Slovakia,17.647000000000006,2.9410000000000003,2.353,3.49,-17.647000000000006,1990-06-01,Green Party of Slovakia
2001-01-01,10,Slovakia,17.647000000000006,2.9410000000000003,2.353,3.49,-17.647000000000006,1990-06-01,Green Party of Slovakia
2002-01-01,10,Slovakia,17.647000000000006,2.9410000000000003,2.353,3.49,-17.647000000000006,1990-06-01,Green Party of Slovakia
2003-01-01,10,Slovakia,17.647000000000006,2.9410000000000003,2.353,3.49,-17.647000000000006,1990-06-01,Green Party of Slovakia
2004-01-01,10,Slovakia,17.647000000000006,2.9410000000000003,2.353,3.49,-17.647000000000006,1990-06-01,Green Party of Slovakia
2005-01-01,10,Slovakia,17.647000000000006,2.9410000000000003,2.353,3.49,-17.647000000000006,1990-06-01,Green Party of Slovakia
2006-01-01,10,Slovakia,17.647000000000006,2.9410000000000003,2.353,3.49,-17.647000000000006,1990-06-01,Green Party of Slovakia
2007-01-01,10,Slovakia,17.647000000000006,2.9410000000000003,2.353,3.49,-17.647000000000006,1990-06-01,Green Party of Slovakia
2008-01-01,10,Slovakia,17.647000000000006,2.9410000000000003,2.353,3.49,-17.647000000000006,1990-06-01,Green Party of Slovakia
2009-01-01,10,Slovakia,17.647000000000006,2.9410000000000003,2.353,3.49,-17.647000000000006,1990-06-01,Green Party of Slovakia
2010-01-01,10,Slovakia,17.647000000000006,2.9410000000000003,2.353,3.49,-17.647000000000006,1990-06-01,Green Party of Slovakia
2011-01-01,10,Slovakia,17.647000000000006,2.9410000000000003,2.353,3.49,-17.647000000000006,1990-06-01,Green Party of Slovakia
2012-01-01,10,Slovakia,17.647000000000006,2.9410000000000003,2.353,3.49,-17.647000000000006,1990-06-01,Green Party of Slovakia
2013-01-01,10,Slovakia,17.647000000000006,2.9410000000000003,2.353,3.49,-17.647000000000006,1990-06-01,Green Party of Slovakia
2014-01-01,10,Slovakia,17.647000000000006,2.9410000000000003,2.353,3.49,-17.647000000000006,1990-06-01,Green Party of Slovakia
2015-01-01,10,Slovakia,17.647000000000006,2.9410000000000003,2.353,3.49,-17.647000000000006,1990-06-01,Green Party of Slovakia
2016-01-01,10,Slovakia,17.647000000000006,2.9410000000000003,2.353,3.49,-17.647000000000006,1990-06-01,Green Party of Slovakia
2017-01-01,10,Slovakia,17.647000000000006,2.9410000000000003,2.353,3.49,-17.647000000000006,1990-06-01,Green Party of Slovakia
2018-01-01,10,Slovakia,17.647000000000006,2.9410000000000003,2.353,3.49,-17.647000000000006,1990-06-01,Green Party of Slovakia
2019-01-01,10,Slovakia,17.647000000000006,2.9410000000000003,2.353,3.49,-17.647000000000006,1990-06-01,Green Party of Slovakia
2020-01-01,10,Slovakia,17.647000000000006,2.9410000000000003,2.353,3.49,-17.647000000000006,1990-06-01,Green Party of Slovakia
1994-01-01,20,Slovakia,0.0,0.0,4.965,7.349,-12.057,1994-09-01,Workers’ Association of Slovakia
1995-01-01,20,Slovakia,0.0,0.0,4.965,7.349,-12.057,1994-09-01,Workers’ Association of Slovakia
1996-01-01,20,Slovakia,0.0,0.0,4.965,7.349,-12.057,1994-09-01,Workers’ Association of Slovakia
1997-01-01,20,Slovakia,0.0,0.0,4.965,7.349,-12.057,1994-09-01,Workers’ Association of Slovakia
1998-01-01,20,Slovakia,0.0,0.0,4.965,7.349,-12.057,1994-09-01,Workers’ Association of Slovakia
1999-01-01,20,Slovakia,0.0,0.0,4.965,7.349,-12.057,1994-09-01,Workers’ Association of Slovakia
2000-01-01,20,Slovakia,0.0,0.0,4.965,7.349,-12.057,1994-09-01,Workers’ Association of Slovakia
2001-01-01,20,Slovakia,0.0,0.0,4.965,7.349,-12.057,1994-09-01,Workers’ Association of Slovakia
2002-01-01,20,Slovakia,0.35700000000000004,2.857,1.071,6.326000000000001,-7.143,2002-09-01,Communist Party of Slovakia
2003-01-01,20,Slovakia,0.35700000000000004,2.857,1.071,6.326000000000001,-7.143,2002-09-01,Communist Party of Slovakia
2004-01-01,20,Slovakia,0.35700000000000004,2.857,1.071,6.326000000000001,-7.143,2002-09-01,Communist Party of Slovakia
2005-01-01,20,Slovakia,0.35700000000000004,2.857,1.071,6.326000000000001,-7.143,2002-09-01,Communist Party of Slovakia
2006-01-01,20,Slovakia,0.35700000000000004,2.857,1.071,6.326000000000001,-7.143,2002-09-01,Communist Party of Slovakia
2007-01-01,20,Slovakia,0.35700000000000004,2.857,1.071,6.326000000000001,-7.143,2002-09-01,Communist Party of Slovakia
2008-01-01,20,Slovakia,0.35700000000000004,2.857,1.071,6.326000000000001,-7.143,2002-09-01,Communist Party of Slovakia
2009-01-01,20,Slovakia,0.35700000000000004,2.857,1.071,6.326000000000001,-7.143,2002-09-01,Communist Party of Slovakia
2010-01-01,20,Slovakia,0.35700000000000004,2.857,1.071,6.326000000000001,-7.143,2002-09-01,Communist Party of Slovakia
2011-01-01,20,Slovakia,0.35700000000000004,2.857,1.071,6.326000000000001,-7.143,2002-09-01,Communist Party of Slovakia
2012-01-01,20,Slovakia,0.35700000000000004,2.857,1.071,6.326000000000001,-7.143,2002-09-01,Communist Party of Slovakia
2013-01-01,20,Slovakia,0.35700000000000004,2.857,1.071,6.326000000000001,-7.143,2002-09-01,Communist Party of Slovakia
2014-01-01,20,Slovakia,0.35700000000000004,2.857,1.071,6.326000000000001,-7.143,2002-09-01,Communist Party of Slovakia
2015-01-01,20,Slovakia,0.35700000000000004,2.857,1.071,6.326000000000001,-7.143,2002-09-01,Communist Party of Slovakia
2016-01-01,20,Slovakia,0.35700000000000004,2.857,1.071,6.326000000000001,-7.143,2002-09-01,Communist Party of Slovakia
2017-01-01,20,Slovakia,0.35700000000000004,2.857,1.071,6.326000000000001,-7.143,2002-09-01,Communist Party of Slovakia
2018-01-01,20,Slovakia,0.35700000000000004,2.857,1.071,6.326000000000001,-7.143,2002-09-01,Communist Party of Slovakia
